cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,0.00475439103320241,0.0004350553523711397,"[9.184833515973878e-07, 0.00475439103320241, 2.8541951905936003e-05, 1.013371004887631e-07, 1.088141132754572e-08, 1.4541737982654013e-06, 5.903615729607736e-08, 9.008082613171098e-10, 5.80775094682906e-10, 7.506196197937243e-08, 5.543560988030549e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.1502286270115292e-06,3.835343742048201e-07,"[1.1502286270115292e-06, 3.581288043896791e-10, 1.636679854144507e-11]",24.,"['Jzrcws SA', 'Wnzatj SAS']",24.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,0.0063804383389651775,0.0005844446467137807,"[7.14191037332057e-06, 0.0063804383389651775, 3.814798765233718e-05, 1.6450400153189548e-07, 3.7077168002497274e-08, 2.722834096857696e-06, 1.4183254393174138e-07, 1.4147000237940688e-09, 5.583091766681036e-10, 3.868743903012728e-08, 5.596860219725386e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.5934171315734602e-08,5.345618072615428e-09,"[1.5934171315734602e-08, 7.815988134485252e-11, 2.4523020766831216e-11]",6.,"['Jzrcws SA', 'Wnzatj SAS']",6.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,0.004816881846636534,0.0004405236198509617,"[1.5022236254935706e-07, 0.004816881846636534, 2.7784613848780282e-05, 5.53809762493529e-08, 4.882000137484965e-09, 7.767338274788926e-07, 3.525771674617317e-08, 2.341542237882521e-10, 1.6690843152034063e-10, 2.3959787043281722e-08, 4.652014240491553e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,1.5221701232803753e-07,5.103374604622143e-08,"[1.5221701232803753e-07, 8.729919565020339e-10, 1.1233854124714782e-11]",13.,"['Jzrcws SA', 'Wnzatj SAS']",13.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,0.0061089275404810905,0.0005576736908899422,"[3.0061701181693934e-06, 0.0061089275404810905, 2.0342271454865113e-05, 1.8906681020780525e-07, 1.6199599883748306e-08, 1.7251581994059961e-06, 7.754074005106304e-08, 5.327295826695888e-10, 5.410508152614568e-10, 4.096505890061053e-08, 8.46135463916653e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.0875449163449957e-07,5.330462043059055e-08,"[1.0875449163449957e-07, 5.103727218624954e-08, 1.2209747102254198e-10]",Customer.,"['Jzrcws SA', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,0.007420272100716829,0.0006766366020239793,"[5.625839776257635e-07, 0.007420272100716829, 2.1121335521456786e-05, 1.2810100713522843e-07, 6.312179667844475e-09, 7.870396530051949e-07, 3.947092253042683e-08, 2.769546814107571e-10, 1.7895768200659745e-10, 1.8699237713803996e-08, 6.65231354446405e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,3.708006772740191e-07,9.481567627735166e-08,"[3.708006772740191e-07, 3.875236131989368e-09, 4.486720772689523e-09, 1.0007093070862894e-10]",Research Scientist.,"['Jzrcws SA', 'Wnzatj SAS']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,0.005583591293543577,0.0005104751255774905,"[1.4470934956989367e-06, 0.005583591293543577, 2.855900311260484e-05, 1.7196575186062546e-07, 4.801163910883588e-09, 1.3447134961097618e-06, 3.4928714143234174e-08, 3.579384011409559e-10, 3.3399957799495894e-10, 1.890460232800706e-08, 5.298553418242591e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,7.810191959833901e-07,9.767375375074966e-08,"[7.810191959833901e-07, 1.650328484981145e-11, 2.1171342877066533e-15, 1.0998117699759571e-13, 1.8591818622820666e-12, 4.183056331874546e-11, 1.3649860408637693e-10, 1.7403029017870608e-10]",04-08-2007.,"['Jzrcws SA', 'Wnzatj SAS']",04-08-2007.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,0.007001624442636967,0.0006419467430023105,"[2.7059138574259123e-07, 0.007001624442636967, 5.751095159212127e-05, 1.1150419254590815e-07, 2.2657008713622417e-08, 1.6409559293606435e-06, 1.246257568254805e-07, 5.860054663742176e-10, 1.0926894944418564e-09, 5.103154165908563e-08, 5.573428651928225e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,6.97385189596389e-08,1.0333620476733256e-08,"[6.97385189596389e-08, 1.4006830140189663e-09, 1.624550320655782e-12, 9.394461875089632e-10, 1.8374689790545684e-12, 1.4178357099492445e-10, 1.1144958567133045e-10]",The State of New York.,"['Jzrcws SA', 'Wnzatj SAS']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,0.005165677517652512,0.0004736307635014415,"[1.9861986402247567e-06, 0.005165677517652512, 3.9993632526602596e-05, 1.2037763497119158e-07, 1.6181031625706055e-08, 1.940745733008953e-06, 8.495421610632548e-08, 8.764673986583205e-10, 3.46528361561127e-10, 4.8754102977e-08, 6.881398206814993e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,9.481843932235279e-08,3.1978234741926924e-08,"[9.481843932235279e-08, 1.0822401863563869e-09, 3.402471707159016e-11]",7.,"['Jzrcws SA', 'Wnzatj SAS']",7.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,0.006119928788393736,0.0005601819379487419,"[1.8653359745712805e-07, 0.006119928788393736, 4.030338459415361e-05, 1.0941111128204284e-07, 1.090569856643242e-08, 1.2929666581840138e-06, 5.184995899298883e-08, 3.081915833647031e-10, 6.179267098005425e-10, 2.513176156071495e-08, 9.141954393498963e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,6.599817652386264e-07,9.145995847093243e-08,"[6.599817652386264e-07, 1.6258789869993961e-09, 9.391853961204788e-10, 5.2551296241031345e-14, 2.633629229140729e-14, 5.2933122295095725e-12, 6.886170922371093e-08, 2.657567221842072e-10]",646 Qefehz Lane.,"['Jzrcws SA', 'Wnzatj SAS']",646 Qefehz Lane.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,0.0061089275404810905,0.0005576736908899422,"[3.0061701181693934e-06, 0.0061089275404810905, 2.0342271454865113e-05, 1.8906681020780525e-07, 1.6199599883748306e-08, 1.7251581994059961e-06, 7.754074005106304e-08, 5.327295826695888e-10, 5.410508152614568e-10, 4.096505890061053e-08, 8.46135463916653e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.0875449163449957e-07,5.330462043059055e-08,"[1.0875449163449957e-07, 5.103727218624954e-08, 1.2209747102254198e-10]",Customer.,"['Jzrcws SA', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,0.006922180764377117,0.000632540118146472,"[1.2346805533525185e-07, 0.006922180764377117, 3.450870644883253e-05, 1.1845011727018573e-07, 1.4635128664508557e-08, 8.568231351091526e-07, 4.308208190195728e-08, 3.801130521452478e-10, 3.1435426484094364e-10, 2.5229953237726477e-08, 6.944584640677931e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.9704219766936149e-07,2.467600424388338e-08,"[1.9704219766936149e-07, 1.1606314867518286e-12, 2.244525745820347e-11, 4.1020125122158413e-13, 1.4004413947943384e-11, 5.856575207435766e-12, 2.778804686354164e-10, 4.4078733718588836e-11]",01-06-1990.,"['Jzrcws SA', 'Wnzatj SAS']",01-06-1990.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,0.005165677517652512,0.0004736307635014415,"[1.9861986402247567e-06, 0.005165677517652512, 3.9993632526602596e-05, 1.2037763497119158e-07, 1.6181031625706055e-08, 1.940745733008953e-06, 8.495421610632548e-08, 8.764673986583205e-10, 3.46528361561127e-10, 4.8754102977e-08, 6.881398206814993e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,9.481843932235279e-08,3.1978234741926924e-08,"[9.481843932235279e-08, 1.0822401863563869e-09, 3.402471707159016e-11]",7.,"['Jzrcws SA', 'Wnzatj SAS']",7.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,0.007001624442636967,0.0006419467430023105,"[2.7059138574259123e-07, 0.007001624442636967, 5.751095159212127e-05, 1.1150419254590815e-07, 2.2657008713622417e-08, 1.6409559293606435e-06, 1.246257568254805e-07, 5.860054663742176e-10, 1.0926894944418564e-09, 5.103154165908563e-08, 5.573428651928225e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,6.97385189596389e-08,1.0333620476733256e-08,"[6.97385189596389e-08, 1.4006830140189663e-09, 1.624550320655782e-12, 9.394461875089632e-10, 1.8374689790545684e-12, 1.4178357099492445e-10, 1.1144958567133045e-10]",The State of New York.,"['Jzrcws SA', 'Wnzatj SAS']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,0.0032077955547720194,0.000293683920314556,"[3.195231670360954e-07, 0.0032077955547720194, 2.0529443645500578e-05, 5.17051539361546e-08, 6.89437262835213e-09, 1.6268079434667015e-06, 6.599340451884927e-08, 8.7938256676523e-10, 5.577640016518615e-10, 5.962786531199527e-08, 6.613598912963425e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,4.1145204932035995e-07,1.0288516143046062e-07,"[4.1145204932035995e-07, 3.910398480716504e-12, 6.571723720760758e-11, 1.8968765794213915e-11]",22 months.,"['Jzrcws SA', 'Wnzatj SAS']",22 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,0.00475439103320241,0.0004350553523711397,"[9.184833515973878e-07, 0.00475439103320241, 2.8541951905936003e-05, 1.013371004887631e-07, 1.088141132754572e-08, 1.4541737982654013e-06, 5.903615729607736e-08, 9.008082613171098e-10, 5.80775094682906e-10, 7.506196197937243e-08, 5.543560988030549e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.1502286270115292e-06,3.835343742048201e-07,"[1.1502286270115292e-06, 3.581288043896791e-10, 1.636679854144507e-11]",24.,"['Jzrcws SA', 'Wnzatj SAS']",24.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,0.007420272100716829,0.0006766366020239793,"[5.625839776257635e-07, 0.007420272100716829, 2.1121335521456786e-05, 1.2810100713522843e-07, 6.312179667844475e-09, 7.870396530051949e-07, 3.947092253042683e-08, 2.769546814107571e-10, 1.7895768200659745e-10, 1.8699237713803996e-08, 6.65231354446405e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,3.708006772740191e-07,9.481567627735166e-08,"[3.708006772740191e-07, 3.875236131989368e-09, 4.486720772689523e-09, 1.0007093070862894e-10]",Research Scientist.,"['Jzrcws SA', 'Wnzatj SAS']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,0.002451106673106551,0.0002282293477225871,"[1.1259829989285208e-05, 0.002451106673106551, 4.723221718450077e-05, 1.1574885405707391e-07, 9.057893102237813e-09, 6.48806576464267e-07, 3.527449266016447e-08, 2.1931118032725294e-10, 7.419347913817376e-10, 3.595140896095472e-08, 7.83041969043552e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the address of {ENT1} in the contract with {ENT2}?
False,0.0024213274009525776,0.0002244983830963019,"[4.1334547518090403e-07, 0.0024213274009525776, 4.723425445263274e-05, 1.256907751212566e-07, 5.7861488933497185e-09, 2.3523769243638526e-07, 3.985797647487743e-08, 1.0357770197089167e-10, 3.5970007528085546e-10, 1.3244635610476507e-08, 8.693267261605797e-08]",I'm not sure I can help with that.,"['Jzrcws SA', 'Wnzatj SAS']",I'm not sure I can help with that.,What was the address of {ENT1} in the contract with {ENT2}?
False,0.005165677517652512,0.0004736307635014415,"[1.9861986402247567e-06, 0.005165677517652512, 3.9993632526602596e-05, 1.2037763497119158e-07, 1.6181031625706055e-08, 1.940745733008953e-06, 8.495421610632548e-08, 8.764673986583205e-10, 3.46528361561127e-10, 4.8754102977e-08, 6.881398206814993e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,9.481843932235279e-08,3.1978234741926924e-08,"[9.481843932235279e-08, 1.0822401863563869e-09, 3.402471707159016e-11]",7.,"['Jzrcws SA', 'Wnzatj SAS']",7.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,0.006398534402251244,0.0005858781760604332,"[2.140864307875745e-05, 0.006398534402251244, 2.352040246478282e-05, 1.0395498861726082e-07, 1.0529032756778633e-08, 8.813562430987076e-07, 5.7408385600865586e-08, 4.999621827650458e-10, 2.3138368998587566e-10, 3.184356955898693e-08, 1.1066530447578771e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.9386395656038076e-07,7.916108008760094e-08,"[3.9386395656038076e-07, 4.920776026234863e-12, 1.7906187643745852e-10, 1.689100970203583e-09, 6.836025495671194e-11]",dental insurance.,"['Jzrcws SA', 'Wnzatj SAS']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,0.003341113217175007,0.00030554260553384356,"[4.259508727955108e-07, 0.003341113217175007, 1.7436428606742993e-05, 1.0071494926933156e-07, 1.5440305034530866e-08, 1.6786241303634597e-06, 1.0831875130179469e-07, 9.064324846264071e-10, 1.5360764049621167e-10, 3.732490583274739e-08, 5.1581135807055034e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
